duration_ms,track.explicit,key,danceability,energy,loudness,acousticness,instrumentalness,liveness,tempo,time_signature,track.popularity,track.album.release_date,track.name,artist.name
161611,FALSE,7,0.634,0.95,-3.59,0.0566,1.98e-5,0.787,123.995,4,41,2019-08-16,Turn Your Love Around,"Cedric Gervais, Chris Willis"
241280,FALSE,11,0.71,0.914,-4.663,0.00522,0.14,0.0862,122.015,4,41,2019-07-05,Watch the Sun,"Fred Falke, Zen Freeman"
259080,FALSE,7,0.762,0.75,-5.361,0.00184,0.542,0.28,123.012,4,51,2019-08-09,Juanita,"Moon Boots, Kaleena Zanders"
352381,FALSE,11,0.751,0.842,-6.324,5.83e-4,0.9,0.0569,126.047,4,46,2019-08-09,South Coast,Trutopia
256125,FALSE,6,0.693,0.934,-8.531,0.00166,0.936,0.0826,124.014,4,28,2019-08-30,54 Reasons,Demi Riquísimo
226452,FALSE,7,0.658,0.822,-9.008,2.67e-5,0.827,0.0789,123.991,4,34,2019-08-23,SX Theme,Joris Biesmans
317240,FALSE,1,0.662,0.798,-8.932,0.0067,0.0472,0.149,123.018,4,37,2019-08-09,Universal Love,"Byron the Aquarius, Will Slick"
325630,FALSE,11,0.831,0.489,-5.549,0.00238,0.838,0.054,118.013,3,38,2019-07-26,One Way Street,Miguel Campbell
239119,FALSE,4,0.869,0.816,-9.814,4.34e-4,0.693,0.11,126.007,4,47,2019-08-23,Hey Mister,Detroit Swindle
208573,FALSE,7,0.77,0.756,-6.521,0.0428,2.04e-6,0.155,122.017,4,43,2019-06-21,Illusions,Jack Wilby
390376,FALSE,8,0.807,0.773,-8.603,0.00137,0.83,0.0567,122.009,4,32,2019-08-27,Lo Que Me Das - toucan sounds Edit,"Patterns, toucan sounds"
298417,FALSE,5,0.871,0.795,-4.767,0.00875,0.00402,0.17,120.012,4,48,2019-07-19,Heaven (feat. Andreya Triana),"The Vision, Andreya Triana"
481206,FALSE,0,0.799,0.779,-6.707,0.0191,0.019,0.115,123.982,4,44,2017-09-22,Look Ahead (feat. Sam Sparro) - Extended Mix,"Honey Dijon, Tim K, Sam Sparro"
197419,FALSE,6,0.913,0.902,-5.823,0.0047,0.312,0.161,123.934,4,34,2019-08-16,Higher - David Penn Remix,"Abel Ramos, David Penn"
203560,FALSE,11,0.684,0.833,-5.753,0.0517,0.167,0.104,126.029,4,41,2019-07-19,Anything (For Your Love),Punctual
237102,FALSE,11,0.624,0.98,-6.115,0.00157,0.94,0.143,123.973,4,31,2019-08-23,Savorlatino,"Jay de Lys, Jamie Roy"
370917,FALSE,9,0.79,0.673,-7.763,0.0184,0.0123,0.057,118.004,4,41,2019-06-21,I Need Your Lovin' - Mousse T. Remix,"Reel People, LaSharVu, Mousse T."
202560,FALSE,1,0.723,0.921,-7.035,0.0346,0.552,0.0868,124.989,4,38,2019-07-05,Bootycall - Radio Edit,"Robosonic, Iva"
257289,FALSE,7,0.801,0.764,-6.504,0.00519,0.839,0.0677,121.987,4,40,2019-08-16,Jaspers Keys,"Doorly, Colour Castle, Misingo"
206886,FALSE,2,0.731,0.917,-5.722,0.00156,0.897,0.137,123.983,4,57,2019-07-05,Big Love - David Penn Remix,"Pete Heller's Big Love, David Penn"
223729,FALSE,6,0.753,0.854,-7.566,0.0119,9.37e-4,0.102,118.004,4,45,2019-07-05,Turning Around - Edit,Theo Kottis
188049,FALSE,0,0.707,0.788,-8.538,1.26e-4,0.517,0.118,123.023,4,60,2019-04-19,It'll All Be Over - DJ Koze Remix - Radio Edit,"Gerry Read, DJ Koze"
325558,FALSE,0,0.746,0.687,-13.016,0.0632,0.00195,0.115,115.997,4,35,2019-08-16,Love Sauce,Never Dull
300251,FALSE,11,0.835,0.727,-7.361,0.0658,0.751,0.0467,123.993,4,43,2019-05-31,Till The World Falls - Franc Moody Remix,"Nile Rodgers, CHIC, Mura Masa, Cosha, Franc Moody"
483811,FALSE,7,0.78,0.744,-9.158,0.0037200000000000002,0.771,0.292,125.003,4,39,2019-05-17,Calling Out (Floorplan Extended Revival Mix) - Mixed,"Sophie Lloyd, Dames Brown, Floorplan"
263042,FALSE,11,0.644,0.912,-7.215,0.0414,0.897,0.138,125.008,3,39,2019-06-14,U (I Got It),Alfa Cornae
165000,FALSE,7,0.651,0.823,-6.127,2.15e-4,0.00843,0.117,123.988,4,52,2019-08-09,Dancing (With Me),Cashio
212890,FALSE,3,0.716,0.891,-6.742,0.476,0.0102,0.089,115.004,4,41,2019-07-05,Happiness Juice,Munk
206948,FALSE,0,0.771,0.507,-7.189,0.0108,1.31e-5,0.0845,121.98,4,53,2019-06-21,Spell - Edit,Hot Chip
211005,FALSE,10,0.809,0.959,-5.608,0.0118,0.142,0.0854,122.194,4,39,2019-07-05,Step Back in Time - Mousse T's E-Funk,"Kylie Minogue, Mousse T."
406741,FALSE,2,0.827,0.729,-8.75,0.00795,0.184,0.0474,120.988,4,36,2019-07-12,Ready to Freak - Disco Mix,"Soul Clap, Kathy Brown"
356713,FALSE,7,0.794,0.68,-9.442,0.00281,0.935,0.115,130.006,4,35,2019-07-12,Eurodancers Unite - Side By Side Mix,Marlon Hoffstadt
417875,FALSE,11,0.754,0.934,-6.575,1.02e-4,0.929,0.0327,123.011,4,30,2019-08-19,Disco - Extended Mix,Mattei & Omich
421500,FALSE,9,0.653,0.904,-3.916,4.94e-4,0.0858,0.192,121.013,4,36,2019-07-26,Doors (feat. Nathan Nicholson) - Extended Mix,"Mattei & Omich, Nathan Nicholson"
232379,FALSE,0,0.95,0.837,-5.638,0.00205,0.711,0.0476,126.065,4,40,2019-06-14,Can't Explain - Edit,Alex Virgo
352087,FALSE,0,0.766,0.826,-7.18,8.22e-5,0.881,0.0581,127.027,4,43,2019-06-21,I'm Hot,Franky Rizardo
180733,FALSE,3,0.771,0.867,-3.67,0.00418,0.811,0.131,123.017,4,45,2019-06-07,Must Be Love,Yung Bae
324250,FALSE,9,0.807,0.716,-8.495,5.63e-4,0.0403,0.0179,120.014,4,36,2019-06-14,Kubatana,"Faze Action, Zeke Manyika"
188500,FALSE,8,0.749,0.793,-9.715,0.0495,0.325,0.0657,118.025,4,42,2019-07-05,Fireproof (feat. Tayla) - Ten Ven Remix / Edit,"Ben Pearce, Tayla, Ten Ven"
280897,FALSE,1,0.759,0.874,-7.279,1.82e-4,0.927,0.0248,124.008,4,35,2019-06-14,El Biza,Ellie Sax
190148,FALSE,11,0.658,0.796,-5.24,5.27e-4,0.0119,0.391,114.985,4,35,2019-07-19,So Real,The Young Punx
405659,FALSE,0,0.783,0.669,-6.38,0.00208,0.869,0.08,124.991,4,42,2019-05-31,Your Love,Renato Cohen
400292,FALSE,7,0.812,0.862,-7.163,1.96e-5,0.84,0.0349,124.988,4,56,2019-07-12,Joys - Extended Mix,Roberto Surace
363999,FALSE,1,0.849,0.649,-7.174,1.23e-4,0.825,0.1,127.007,4,36,2019-07-26,Monday to Sunday,Daniel Steinberg
330733,FALSE,7,0.746,0.97,-7.774,6.18e-4,0.819,0.103,124.975,4,35,2019-07-12,Room Shaker,Mason
154250,FALSE,0,0.709,0.934,-4.266,0.00413,9.48e-4,0.3,122.05,4,47,2019-03-01,Take Me,Phil Fuldner
210526,FALSE,9,0.865,0.412,-9.878,0.0867,5.47e-4,0.0654,114,4,46,2019-06-05,Incapable - Edit,Róisín Murphy
167911,FALSE,8,0.753,0.9,-3.466,0.0219,3.54e-4,0.0457,123.04,4,36,2019-07-05,The One,"Ryan Blyth, After 6, Malisha Bleau"
175082,FALSE,6,0.936,0.88,-6.731,0.00108,0.0119,0.0861,121.98,4,36,2019-05-27,Miracle - Radio Edit,JazzyFunk
285427,FALSE,5,0.744,0.819,-4.71,0.037,0.387,0.243,119.018,4,50,2019-07-09,Tied Up,"Moon Boots, Steven Klavier"
236129,FALSE,9,0.664,0.89,-6.916,1.55e-5,0.815,0.402,123.974,4,34,2019-06-21,Smoke It On Up,Seamus Haji
440342,FALSE,2,0.765,0.83,-6.768,0.159,0.439,0.0681,118.002,4,42,2019-05-24,Ho Chi Min,"Red Axes, Bèo Dạt Mây Trôi, HCMC Students"
383462,FALSE,10,0.612,0.904,-8.183,1.91e-4,0.79,0.144,130.983,4,39,2019-06-19,Just,Daphni
192000,FALSE,0,0.608,0.939,-4.858,0.0194,1.63e-5,0.411,124.959,4,51,2019-05-03,Happy People,"Wh0, Byron Stingily"
198584,FALSE,7,0.735,0.793,-3.947,0.026,0.0501,0.429,116.723,4,47,2019-06-12,Dream in Colour,Franc Moody
351969,FALSE,4,0.824,0.906,-6.018,0.0218,0.522,0.0478,121.014,4,33,2019-06-14,Illusion,Timmy P
222920,FALSE,9,0.756,0.649,-7.151,0.0144,0.674,0.137,129.971,4,40,2019-05-29,Find You,Finn
451283,FALSE,0,0.722,0.942,-4.6,0.0168,0.92,0.0856,120.026,4,32,2019-08-16,Ground Control & Major Toms,Mix & Fairbanks
275340,FALSE,0,0.688,0.802,-9.69,0.0149,0.533,0.239,115.087,4,42,2019-05-03,Sunspear,O'Flynn
420000,FALSE,1,0.798,0.887,-9.366,0.0153,0.821,0.0862,124.006,4,36,2019-05-10,La Pluma - Flashmob Remix,"Ilary Montanari, Flashmob"
414115,FALSE,7,0.8,0.594,-10.432,0.0219,0.609,0.034,122.987,4,33,2019-05-17,116 Pilgrim Street,Johannes Albert
237941,FALSE,0,0.891,0.865,-6.183,0.00266,0.00585,0.0648,121.988,4,50,2018-08-24,Nobody,David Penn
345003,FALSE,11,0.696,0.906,-8.327,0.0245,0.817,0.0766,117.968,4,33,2019-04-16,Corporate Guy,Athlete Whippet
389968,FALSE,10,0.772,0.741,-10.623,0.348,0.00894,0.172,119.993,4,33,2019-06-14,Feels Like Whatever,"TEE MANGO, Amp Fiddler"
510773,FALSE,7,0.712,0.868,-10.517,0.0427,0.733,0.0379,128.01,4,39,2019-04-22,Freak,Dan Shake
534760,FALSE,11,0.655,0.675,-10.495,0.00742,0.67,0.239,120.016,4,33,2019-06-07,Love Is 4 U,Byron the Aquarius
319339,FALSE,11,0.761,0.731,-5.522,0.0126,0.224,0.0528,119.995,4,36,2019-04-26,Fly Away,Crackazat
155122,FALSE,0,0.845,0.71,-7.704,0.0404,0.0191,0.114,125.015,4,48,2019-05-03,You Are The One,Ferreck Dawn
265161,FALSE,7,0.703,0.945,-4.955,4.04e-4,0.906,0.12,123.999,4,36,2019-02-01,Love That I’ve Wasted,Secondcity
188852,FALSE,0,0.809,0.581,-6.719,0.00155,0.489,0.345,121.992,5,33,2019-05-24,Not Supposed To Be Easy - Edit,Miguel Campbell
430820,FALSE,7,0.654,0.914,-7.812,1.11e-4,0.254,0.17,122.012,4,35,2016-06-01,Housem III,Damiano von Erckert
256598,FALSE,7,0.838,0.88,-6.3,0.0023,0.332,0.0447,121.997,4,49,2019-03-08,Body Funk,Purple Disco Machine
216219,FALSE,11,0.767,0.838,-5.164,0.00165,1.49e-4,0.076,125.005,4,44,2019-04-12,"I'm Not Defeated, Pt. II - Honey Dijon's Undefeated Dub","Fiorious, Honey Dijon"
241396,FALSE,5,0.682,0.801,-4.516,0.148,7.13e-6,0.211,103.043,4,51,2019-03-05,She's Too Good for Me,Franc Moody
324956,FALSE,1,0.652,0.744,-5.283,0.00472,0.474,0.0642,119.995,4,44,2019-05-03,Love Is with You,Crazy P
232000,FALSE,5,0.874,0.614,-8.118,0.0271,0.682,0.253,121.973,4,6,2019-04-19,Between The Lines - The Black Madonna Remix / Edit,"Robyn, The Black Madonna"
233979,FALSE,8,0.747,0.865,-8.094,0.00915,0.486,0.0425,122.994,4,63,2019-03-22,Starry Night - Edit,Peggy Gou
460881,FALSE,4,0.695,0.919,-6.602,1.31e-4,0.0652,0.0534,125.984,4,36,2019-04-26,A.E.I.O.U. - Dimitri From Paris Remix,"Cotonete, Di Melo, Dimitri From Paris"
393000,FALSE,7,0.816,0.706,-6.461,0.0046,0.00726,0.215,123.019,4,33,2019-05-03,Oh My God (That Feeling) [feat. Nathan Adams],"Ben Hauke, Nathan Adams"
274547,FALSE,9,0.709,0.781,-6.917,0.0407,0.00271,0.237,134.047,4,33,2019-04-16,DNT STP MY LV,India Jordan
282009,FALSE,10,0.687,0.685,-9.136,0.0521,0.399,0.103,120.004,4,32,2019-05-03,Oba Lata,Da Lata
224516,FALSE,5,0.76,0.964,-6.461,0.00733,0.914,0.101,123.985,4,34,2019-04-26,Lizard,KI Creighton
261356,FALSE,11,0.698,0.793,-6.64,0.0025,0.259,0.129,122.165,4,43,2019-03-14,Lack Of Love,Friendly Fires
158500,FALSE,11,0.679,0.276,-19.497,0.489,0.869,0.354,141.956,4,58,2018-11-21,everything you say,"mommy, Philanthrope"
166308,FALSE,1,0.646,0.242,-15.27,0.844,0.712,0.109,84.593,4,57,2016-01-16,Midnight.,Jinsang
59197,FALSE,10,0.629,0.136,-11.742,0.94,0.875,0.1,81.439,4,25,2019-03-08,foggy,"evän, Pueblo Vista"
163500,FALSE,0,0.779,0.288,-11.875,0.816,0.903,0.108,134.992,4,59,2018-12-12,I need to paint my walls,A L E X
183146,FALSE,6,0.267,0.321,-12.369,0.883,0.94,0.0871,77.204,4,53,2019-07-12,Desolate Blur,Jobii
183704,FALSE,7,0.729,0.337,-15.436,0.441,0.821,0.122,162.011,4,52,2018-06-03,bouquet of balloons,biosphere
162821,FALSE,0,0.569,0.537,-12.525,0.975,0.894,0.194,140.024,4,53,2019-02-22,Thank You Come Again,Jobii
148454,FALSE,4,0.642,0.35,-15.654,0.839,0.874,0.228,97.042,4,12,2018-11-02,Neopolitin,Guustavv
169796,FALSE,3,0.573,0.177,-18.774,0.922,0.6,0.108,130.187,1,26,2019-01-01,Nothing changes: everything is different,H.1
196098,FALSE,10,0.517,0.3,-13.716,0.693,0.664,0.0664,122.996,3,51,2018-07-16,faceless woman,less.people
147000,FALSE,1,0.337,0.19,-17.009,0.929,0.852,0.193,79.744,4,49,2019-05-10,Fresh Air,"goosetaf, Timothy Infinite"
98000,FALSE,10,0.5,0.16,-14.655,0.968,0.41,0.31,75.3,4,56,2019-03-20,Laze,Flovry
156750,FALSE,5,0.693,0.393,-14.25,0.808,0.9,0.111,120.019,4,51,2019-04-26,Chungus,Jobii
83513,FALSE,0,0.546,0.191,-21.84,0.916,0.922,0.091,138.143,4,49,2019-02-25,spaced out,"Cozy Collective, Wes"
145402,FALSE,9,0.533,0.246,-16.585,0.907,0.894,0.112,87.016,4,39,2019-02-20,free (at ease),fantompower
140140,FALSE,6,0.496,0.101,-22.118,0.65,0.684,0.105,59.551,3,55,2017-09-08,Peninsula,Flughand
98888,FALSE,7,0.533,0.37,-12.646,0.8,0.945,0.103,204.637,3,51,2019-05-02,Sleep Deep,Omaure
118154,FALSE,11,0.595,0.285,-14.36,0.973,0.946,0.146,130.021,3,56,2019-01-28,Depiction,Wenzel
228073,FALSE,0,0.765,0.228,-20.152,0.848,0.931,0.237,119.992,4,54,2018-06-18,Dropped My Cassette Tape in the Bath Tub,A L E X
114458,FALSE,5,0.812,0.225,-12.284,0.687,0.615,0.078,83.985,4,61,2017-07-31,Pero Asi,Made in M
74893,FALSE,7,0.417,0.645,-10.228,0.931,0.766,0.103,76.815,4,51,2019-02-27,warm,Ameba
54656,FALSE,1,0.708,0.372,-12.721,0.903,0.974,0.115,71.789,4,33,2019-07-10,Spanish Galleon,Wun Two
66390,FALSE,5,0.734,0.221,-16.403,0.69,0.918,0.11,125.785,4,50,2019-01-31,Waking Up to Sleep,Zeus the Elevated
91429,FALSE,11,0.72,0.169,-21.217,0.854,0.941,0.118,119.956,4,49,2018-08-10,Opium,Syndrome
118556,FALSE,0,0.729,0.266,-20.841,0.947,0.955,0.131,144.948,4,49,2018-11-21,Princess,soder.
151500,FALSE,10,0.462,0.287,-19.148,0.939,0.905,0.0801,127.98,4,53,2019-03-20,Morning Dew,fantompower
117868,FALSE,2,0.629,0.277,-14.958,0.628,0.94,0.0851,131.03,4,50,2018-11-13,Morio,Smoke Trees
207875,FALSE,10,0.574,0.178,-18.607,0.0874,0.904,0.123,86.979,4,54,2016-11-28,Vibes,This Is Tomorrow
147353,FALSE,7,0.412,0.435,-12.939,0.796,0.601,0.103,80.762,4,5,2018-11-30,Blue Birds,Justnormal
164800,FALSE,11,0.621,0.157,-15.226,0.525,0.82,0.11,74.992,4,64,2019-01-14,Interstellar,"Arbour, drkmnd"
99310,FALSE,8,0.557,0.246,-11.289,0.486,0.904,0.111,174.063,4,62,2018-04-03,Flunked This Semester,HM Surf
166500,FALSE,7,0.662,0.28,-18.651,0.696,0.881,0.0955,120.018,4,55,2019-04-26,Fragile Stevie,Jobii
115200,FALSE,11,0.484,0.254,-7.54,0.658,0.909,0.121,148.463,4,56,2018-07-27,NGC 6236,Toonorth
103784,FALSE,4,0.602,0.228,-17.87,0.677,0.918,0.331,73.975,4,48,2019-03-08,Caffè,Tears
121482,FALSE,4,0.644,0.179,-11.329,0.731,0.912,0.0993,80.999,4,55,2018-01-28,Evenings,Idealism
129000,FALSE,6,0.505,0.0671,-22.562,0.938,0.913,0.131,72.796,3,53,2018-05-07,Reach,chief.
128957,FALSE,4,0.635,0.304,-13.306,0.961,0.893,0.103,140.004,4,48,2019-02-22,smize,Meiji
94865,FALSE,8,0.74,0.133,-16.642,0.828,0.957,0.131,73.982,4,58,2019-02-01,Waiting for You,mell-ø
94815,FALSE,8,0.636,0.148,-13.895,0.247,0.748,0.111,80.96,4,50,2016-07-17,savacu,Wun Two
64719,FALSE,10,0.772,0.0383,-16.941,0.685,0.731,0.112,89.058,4,49,2018-03-23,Mosaic - Skit,Psalm Trees
126334,FALSE,6,0.662,0.193,-9.25,0.82,0.233,0.11,170.064,4,47,2017-06-26,Zwimmin,Freckle & Pete
72000,FALSE,5,0.667,0.242,-17.799,0.497,0.638,0.11,80.116,4,57,2018-10-04,Echoes,"Dontcry, Nokiaa"
85063,FALSE,10,0.711,0.387,-14.536,0.937,0.842,0.116,79.027,4,48,2018-07-03,Bak Pak,"Lunchmoney, Dontcry"
101956,FALSE,7,0.72,0.192,-15.78,0.927,0.96,0.082,145.911,3,56,2018-08-10,Cocktails,Syndrome
73777,FALSE,6,0.612,0.183,-15.316,0.788,0.599,0.108,69.987,5,50,2018-01-02,Beginnings,Knowmadic
69397,FALSE,9,0.489,0.349,-13.78,0.855,0.873,0.126,78.419,4,48,2019-01-18,Lavender,"Casiio, Sling Dilly"
99759,FALSE,0,0.865,0.338,-9.212,0.881,0.83,0.368,83.048,4,8,2018-05-18,The Writer,Smartface
113250,FALSE,9,0.775,0.396,-11.987,0.381,0.908,0.113,140.05,3,55,2019-04-26,Summertime,Musqitone
131681,FALSE,5,0.76,0.19,-21.736,0.963,0.738,0.112,113.012,4,48,2018-08-28,Not the Same,"twuan, B0nds"
153600,FALSE,4,0.77,0.0161,-14.233,0.905,0.914,0.113,75.047,4,4,2018-05-11,bedroom,Smeyeul.
174000,FALSE,1,0.638,0.0389,-17.75,0.897,0.849,0.0731,79.888,4,62,2018-05-29,Blue and Green,"Harris Cole, Aso"
97266,FALSE,0,0.492,0.336,-11.989,0.793,0.91,0.104,75.278,1,53,2018-08-20,Circles,Snaer.
97433,FALSE,9,0.746,0.371,-8.226,0.432,0.423,0.0954,174.256,4,51,2018-05-01,Analog,leaf beach
166018,FALSE,0,0.627,0.471,-8.709,0.963,0.906,0.0814,70.152,4,48,2019-02-15,Black Butterfly,Weedthief
152606,FALSE,3,0.644,0.548,-7.459,0.0926,0.871,0.0708,129.954,4,57,2019-02-22,Light Beams,Guustavv
151664,FALSE,3,0.6,0.247,-16.3,0.794,0.87,0.117,171.956,4,48,2018-08-20,double at 11pm,jinsku
114500,FALSE,7,0.648,0.217,-14.142,0.853,0.604,0.107,85.999,4,53,2016-11-04,Lakshmana,"Made in M, Smuv"
121891,FALSE,3,0.645,0.165,-19.347,0.223,0.803,0.164,80.367,4,47,2018-07-02,97,Bertholet
80000,FALSE,11,0.676,0.202,-12.967,0.944,0.886,0.104,75.109,4,54,2017-12-31,balcony view,Leavv
98201,FALSE,9,0.463,0.573,-10.389,0.754,0.846,0.271,65.71,3,48,2018-08-17,Peripheral Vision,Axian
148365,FALSE,10,0.755,0.338,-8.574,0.792,0.906,0.12,91.045,4,47,2018-08-24,Red Tide,xJK.
146070,FALSE,11,0.729,0.32,-7.278,0.157,0.905,0.111,92,4,13,2018-09-09,Show and Prove,Es-K
126875,TRUE,2,0.756,0.291,-13.78,0.866,0.895,0.116,75.156,4,47,2018-09-06,Faintly,Shrimpnose
110071,FALSE,0,0.679,0.45,-10.428,0.748,0.0589,0.101,80.075,4,48,2018-08-20,Cause,Vhsceral
111381,FALSE,9,0.416,0.423,-15.069,0.97,0.928,0.206,76.372,4,47,2018-08-15,Flava,Manny
66207,FALSE,0,0.679,0.172,-13.146,0.754,0.938,0.107,86.998,4,6,2018-06-29,Syrup,Dweeb
85714,FALSE,9,0.618,0.211,-16.41,0.876,0.849,0.0887,83.982,4,51,2018-04-20,Panacea.,Misc.Inc
79024,FALSE,10,0.78,0.327,-8.763,0.915,0.689,0.112,82.027,4,48,2017-08-04,RideOut,enjo
147716,TRUE,11,0.799,0.0375,-15.162,0.891,0.928,0.102,78.132,5,48,2018-06-02,Recollections,jrd.
171451,FALSE,5,0.809,0.287,-8.89,0.476,0.839,0.119,84,4,47,2018-05-08,Wasted Years,Arvo to me
84000,FALSE,11,0.738,0.207,-13.185,0.537,0.934,0.112,80.051,4,50,2018-07-16,viaduct creek,Delayde
105101,FALSE,9,0.651,0.183,-9.388,0.838,0.925,0.0891,151.971,4,54,2018-06-21,Silence,"Philanthrope, Kupla"
167687,FALSE,7,0.644,0.318,-14.637,0.786,0.935,0.128,89.31,4,47,2018-08-15,Snitchfoot,Karavelo
88522,FALSE,10,0.694,0.124,-18.156,0.594,0.917,0.111,152.098,4,48,2015-11-04,Floating,"wuf, fvo rta"
102078,FALSE,1,0.562,0.377,-14.323,0.818,0.792,0.116,72.807,4,14,2017-12-18,Aqua skies,"leaf beach, Flavors"
56042,FALSE,6,0.555,0.246,-13.867,0.793,0.941,0.117,84.942,4,47,2017-07-14,blxt,asbeluxt
95600,FALSE,11,0.564,0.265,-12.867,0.883,0.916,0.121,83.298,4,47,2018-05-08,Winter Walks,"Lungfulls, The Deli"
84371,FALSE,10,0.667,0.209,-13.383,0.922,0.932,0.124,148.152,4,51,2018-03-16,Fuse,Brenky
112786,FALSE,7,0.644,0.258,-20.552,0.589,0.946,0.0807,166.356,4,48,2017-11-26,Bridges,.Sinh
86334,FALSE,11,0.717,0.103,-10.601,0.587,0.803,0.111,88.989,4,46,2018-03-12,Out West,Sumwun
100242,FALSE,11,0.796,0.105,-13.837,0.248,0.817,0.108,160.293,4,52,2018-08-05,Merci,jrd.
129000,FALSE,1,0.582,0.223,-11.915,0.766,0.954,0.0658,80.093,4,48,2018-07-06,Green Tea,"chief., Flavors"
76301,FALSE,10,0.872,0.207,-14.776,0.808,0.961,0.114,77.048,4,49,2017-03-26,whereucomefrom.,oofoe
110769,FALSE,0,0.604,0.291,-13.967,0.798,0.889,0.144,78.066,1,46,2017-12-13,Noairleft,Lostiu.
118933,FALSE,9,0.527,0.187,-11.717,0.893,0.919,0.1,170.397,4,46,2018-07-20,Loss,Chris Keys
137195,FALSE,4,0.42,0.0881,-12.717,0.844,0.214,0.151,211.644,3,47,2018-07-25,Rest Easy,"Cozy Collective, Masked Man"
163500,FALSE,5,0.589,0.194,-13.551,0.972,0.873,0.0841,82.123,4,46,2018-07-11,Crises,organic_kid
59600,FALSE,0,0.723,0.111,-15.101,0.902,0.857,0.104,78.986,4,46,2018-07-28,night time,"Chill Children, bob le head"
96000,FALSE,9,0.683,0.103,-12.762,0.9,0.308,0.076,79.99,4,47,2018-07-01,sunday,"Smeyeul., Kuranes"
64719,FALSE,0,0.826,0.391,-10.978,0.969,0.025,0.114,79.139,4,50,2018-07-11,4 [bump],[bsd.u]
75789,FALSE,0,0.816,0.216,-13.551,0.456,0.0901,0.151,75.972,4,47,2018-05-27,Village,"Wun Two, Loop Schrauber"
108000,FALSE,5,0.497,0.345,-7.666,0.962,0.944,0.108,77.695,4,46,2018-07-17,The Road,Flynn
194360,FALSE,9,0.596,0.149,-16.955,0.955,0.688,0.0868,98.793,4,47,2018-07-16,aural sex,less.people
77333,FALSE,11,0.897,0.386,-8.304,0.3,0.761,0.101,89.998,4,31,2018-05-22,Cereal Keef,7apes
109091,FALSE,4,0.914,0.245,-9.504,0.303,0.482,0.107,87.992,4,46,2018-07-06,1412,Afluen
126340,TRUE,9,0.393,0.266,-15.228,0.606,0.926,0.11,75.523,4,46,2018-07-10,Reminisce,Howiewonder
93000,FALSE,6,0.728,0.318,-12.446,0.182,0.951,0.115,89.748,4,46,2018-05-30,lay up,Bonnaz
127934,FALSE,9,0.861,0.296,-18.689,0.82,0.597,0.0955,144.059,4,46,2017-12-15,Wandering Worlds,Tyler Showers
126154,FALSE,11,0.564,0.369,-6.858,0.557,0.169,0.135,77.983,4,46,2018-07-11,falling,Mora
115909,FALSE,1,0.665,0.0924,-12.477,0.752,0.925,0.113,77.094,4,46,2018-07-03,our little pond,mommy
202083,TRUE,10,0.819,0.835,-6.435,0.593,0,0.127,92.427,4,42,2019-01-30,Same Old,Kofi Stone
250360,FALSE,1,0.636,0.48,-9.554,0.748,6.26e-4,0.104,83.928,4,45,2018-09-07,Call It Love,"Summers Sons, C.Tappin"
284749,TRUE,11,0.576,0.651,-9.452,0.695,0,0.0948,81.106,4,39,2009-06-30,Air Born,"The Kid Daytona, Bun B"
236395,FALSE,8,0.768,0.396,-8.482,0.108,5.15e-4,0.132,79.992,4,40,2019-05-10,Life,"Modha, JuJu Rogers"
197964,TRUE,7,0.771,0.889,-7.93,0.0779,6.53e-5,0.0426,108.015,4,21,2019-03-15,King James,Anderson .Paak
170631,FALSE,0,0.669,0.795,-8.479,0.588,0,0.14,170.35,4,41,2019-03-13,Rodney Place,Kofi Stone
179464,FALSE,9,0.629,0.457,-11.096,0.714,0.0449,0.106,86.82,4,43,2018-01-15,The Feeling,"Summers Sons, Turt, Slim."
188764,TRUE,9,0.65,0.509,-6.106,0.0893,0,0.145,88.848,4,44,2018-02-02,That Jazz,Coops
288640,TRUE,1,0.759,0.492,-10.338,0.736,0.00989,0.107,104.974,4,70,2018-08-03,What's the Use?,Mac Miller
208620,TRUE,5,0.517,0.587,-11.686,0.813,0.0105,0.0882,136.208,4,40,2018-07-13,Kintsugi,Children of Zeus
201012,TRUE,6,0.674,0.365,-11.873,0.388,0,0.111,83.287,4,47,2017-08-21,Nobody's Perfect,"Anti Lilly, Phoniks"
169720,FALSE,1,0.769,0.318,-10.641,0.0672,0.715,0.166,93.406,4,39,2018-08-24,Albany,Kev Brown
200211,TRUE,1,0.656,0.527,-7.301,0.422,0,0.0749,95.625,4,42,2018-02-10,Get Down,"C.Rou, Josephin Bovién, omoidé"
225027,FALSE,9,0.695,0.687,-9.075,0.0024,0.0181,0.174,159.03,4,49,2018-06-08,"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix","Kali Uchis, Tyler, The Creator, Bootsy Collins, Pete Rock"
224374,TRUE,10,0.732,0.42,-3.505,0.377,0.0493,0.313,83.021,4,43,2018-05-04,Feeling High,"The Mouse Outfit, IAMDDB, KinKai"
167377,TRUE,1,0.709,0.667,-9.73,0.792,5.99e-6,0.111,92.002,4,41,2019-03-08,Chicken Soup,Geronimus Brothers
250451,TRUE,1,0.716,0.83,-4.67,0.244,1.69e-6,0.103,92.147,4,51,2019-01-16,You Don't Know,"Loyle Carner, Rebel Kleff, Kiko Bun"
147617,TRUE,10,0.779,0.725,-2.75,0.752,0,0.166,90.899,4,39,2019-02-08,Make It Happen,"Glad2Mecha, Ill Treats, Grand Puba"
